Time (UTC),Carbon (kg/kWh)
2022-10-06 04,0.35905120182050915
2022-10-06 05,0.35834595554892973
2022-10-06 06,0.3458706730462519
2022-10-06 07,0.34456371984737755
2022-10-06 08,0.3471820976933863
2022-10-06 09,0.35151153459119494
2022-10-06 10,0.3611390962856706
2022-10-06 11,0.3675993226844274
2022-10-06 12,0.3638668597211933
2022-10-06 13,0.3620734387681239
2022-10-06 14,0.36377583194944685
2022-10-06 15,0.36764590300567795
2022-10-06 16,0.36561960205144806
2022-10-06 17,0.36329803585847287
2022-10-06 18,0.36280253727810646
2022-10-06 19,0.3622065775376159
2022-10-06 20,0.3640509287488965
2022-10-06 21,0.36494914869466516
2022-10-06 22,0.37299057477934494
2022-10-06 23,0.3751773791632326
2022-10-07 00,0.3715697657110536
2022-10-07 01,0.36892092425651046
2022-10-07 02,0.3680910796370856
2022-10-07 03,0.363181629660182
2022-10-07 04,0.3648525888717156
2022-10-07 05,0.3507247429360916
2022-10-07 06,0.34667601612149235
2022-10-07 07,0.3438135303565692
2022-10-07 08,0.34605232588290197
2022-10-07 09,0.3473308271653032
2022-10-07 10,0.35254672254349984
2022-10-07 11,0.3518124154668757
2022-10-07 12,0.34620893313601503
2022-10-07 13,0.3480907393708831
2022-10-07 14,0.35249615458674544
2022-10-07 15,0.351479127906329
2022-10-07 16,0.3527400212539852
2022-10-07 17,0.3481293272639464
2022-10-07 18,0.3471551877646314
2022-10-07 19,0.34802120823242216
2022-10-07 20,0.34996854587099746
2022-10-07 21,0.35167959489660244
2022-10-07 22,0.362276303627821
2022-10-07 23,0.36154117834648813
2022-10-08 00,0.36518973608214345
2022-10-08 01,0.3616873300878802
2022-10-08 02,0.36062357782882776
2022-10-08 03,0.35529795422321253
2022-10-08 04,0.3548197015068971
2022-10-08 05,0.3408929681333859
2022-10-08 06,0.3342146957663686
2022-10-08 07,0.32858444438713674
2022-10-08 08,0.32703092188913213
2022-10-08 09,0.3258752221544338
2022-10-08 10,0.3288346936369234
2022-10-08 11,0.33534989734126874
2022-10-08 12,0.33493630186387274
2022-10-08 13,0.34023981086435956
2022-10-08 14,0.3473642939282429
2022-10-08 15,0.3529284997928793
2022-10-08 16,0.3612188834137459
2022-10-08 17,0.36167578289945307
2022-10-08 18,0.3649881691306473
2022-10-08 19,0.3670818782783646
2022-10-08 20,0.37021478833027327
2022-10-08 21,0.3786042349339045
2022-10-08 22,0.38543907994019266
2022-10-08 23,0.38405393162240736
2022-10-09 00,0.38175763212605307
2022-10-09 01,0.37816490728085217
2022-10-09 02,0.3758996336171607
2022-10-09 03,0.3718633341437374
2022-10-09 04,0.34586590203621803
2022-10-09 05,0.3593037606482443
2022-10-09 06,0.36265030935124626
2022-10-09 07,0.3622533603035344
2022-10-09 08,0.35833158077535715
2022-10-09 09,0.35964344852622576
2022-10-09 10,0.36660250568225494
2022-10-09 11,0.37928380748348606
2022-10-09 12,0.37691771671318325
2022-10-09 13,0.37816725590152933
2022-10-09 14,0.37818561389810657
2022-10-09 15,0.37536575469082173
2022-10-09 16,0.3791855767685246
2022-10-09 17,0.3800970255202743
2022-10-09 18,0.3808099808880243
2022-10-09 19,0.3842949480311813
2022-10-09 20,0.38749195042853835
2022-10-09 21,0.3913027567212242
2022-10-09 22,0.3983082634447614
2022-10-09 23,0.39639888362241094
2022-10-10 00,0.3944759886252555
2022-10-10 01,0.38906119391663824
2022-10-10 02,0.38775472136613953
2022-10-10 03,0.3809273143709386
2022-10-10 04,0.36441615752461315
2022-10-10 05,0.36450906874473077
2022-10-10 06,0.3580611655421019
2022-10-10 07,0.35573762832876127
2022-10-10 08,0.35954856624189363
2022-10-10 09,0.3643155975583019
2022-10-10 10,0.3734092715231788
2022-10-10 11,0.38098491132276013
2022-10-10 12,0.37599337060867066
2022-10-10 13,0.3756654879347412
2022-10-10 14,0.38009063898825235
2022-10-10 15,0.38185200918156453
2022-10-10 16,0.3846984132804121
2022-10-10 17,0.3841437235867239
2022-10-10 18,0.38749981971772945
2022-10-10 19,0.3835644279759148
2022-10-10 20,0.38250189434321236
2022-10-10 21,0.38626854868777255
2022-10-10 22,0.39477259802454345
2022-10-10 23,0.3983577419272102
2022-10-11 00,0.39610891540891546
